Unnamed: 0,searchq,date,T_flag,cart,click,seen,Unique_session_id,Unique_session_id_clicked,new_interval,Clickrate,Clickrate_total
7436.0,polygon,2021-10-21,12,0,1,32,1,1,2021-10-21 12:00:00,100.0,3.12
7437.0,polygon,2021-10-21,15,0,1,32,1,1,2021-10-21 15:00:00,100.0,3.12
7438.0,polygon,2021-10-21,18,0,0,0,0,0,2021-10-21 18:00:00,0.0,0.0
7439.0,polygon,2021-10-21,21,0,0,0,0,0,2021-10-21 21:00:00,0.0,0.0
7440.0,polygon,2021-10-22,0,0,0,0,0,0,2021-10-22 00:00:00,0.0,0.0
7441.0,polygon,2021-10-22,3,0,0,0,0,0,2021-10-22 03:00:00,0.0,0.0
7442.0,polygon,2021-10-22,6,0,0,0,0,0,2021-10-22 06:00:00,0.0,0.0
7443.0,polygon,2021-10-22,9,0,0,16,1,0,2021-10-22 09:00:00,0.0,0.0
7444.0,polygon,2021-10-22,12,0,0,144,1,0,2021-10-22 12:00:00,0.0,0.0
7445.0,polygon,2021-10-22,15,0,0,0,0,0,2021-10-22 15:00:00,0.0,0.0
7446.0,polygon,2021-10-22,18,0,1,48,1,1,2021-10-22 18:00:00,100.0,2.08
7447.0,polygon,2021-10-22,21,0,0,0,0,0,2021-10-22 21:00:00,0.0,0.0
7448.0,polygon,2021-10-23,0,0,0,32,1,0,2021-10-23 00:00:00,0.0,0.0
7449.0,polygon,2021-10-23,3,0,0,0,0,0,2021-10-23 03:00:00,0.0,0.0
7450.0,polygon,2021-10-23,6,0,0,50,1,0,2021-10-23 06:00:00,0.0,0.0
7451.0,polygon,2021-10-23,9,0,4,80,2,1,2021-10-23 09:00:00,50.0,5.0
7452.0,polygon,2021-10-23,12,1,0,96,1,0,2021-10-23 12:00:00,0.0,0.0
7453.0,polygon,2021-10-23,15,0,1,34,1,1,2021-10-23 15:00:00,100.0,2.94
7454.0,polygon,2021-10-23,18,0,0,0,0,0,2021-10-23 18:00:00,0.0,0.0
7455.0,polygon,2021-10-23,21,1,3,48,1,1,2021-10-23 21:00:00,100.0,6.25
7456.0,polygon,2021-10-24,0,0,0,32,2,0,2021-10-24 00:00:00,0.0,0.0
7457.0,polygon,2021-10-24,3,0,4,96,1,1,2021-10-24 03:00:00,100.0,4.17
7458.0,polygon,2021-10-24,6,0,1,16,1,1,2021-10-24 06:00:00,100.0,6.25
7459.0,polygon,2021-10-24,9,0,3,143,1,1,2021-10-24 09:00:00,100.0,2.1
7460.0,polygon,2021-10-24,12,0,0,32,1,0,2021-10-24 12:00:00,0.0,0.0
7461.0,polygon,2021-10-24,15,0,0,0,0,0,2021-10-24 15:00:00,0.0,0.0
7462.0,polygon,2021-10-24,18,0,0,0,0,0,2021-10-24 18:00:00,0.0,0.0
7463.0,polygon,2021-10-24,21,0,0,0,0,0,2021-10-24 21:00:00,0.0,0.0
7464.0,polygon,2021-10-25,0,0,0,0,0,0,2021-10-25 00:00:00,0.0,0.0
7465.0,polygon,2021-10-25,3,0,5,48,1,1,2021-10-25 03:00:00,100.0,10.42
7466.0,polygon,2021-10-25,6,0,0,0,0,0,2021-10-25 06:00:00,0.0,0.0
7467.0,polygon,2021-10-25,9,0,0,0,0,0,2021-10-25 09:00:00,0.0,0.0
7468.0,polygon,2021-10-25,12,0,0,16,1,0,2021-10-25 12:00:00,0.0,0.0
7469.0,polygon,2021-10-25,15,0,0,0,0,0,2021-10-25 15:00:00,0.0,0.0
7470.0,polygon,2021-10-25,18,0,0,0,0,0,2021-10-25 18:00:00,0.0,0.0
7471.0,polygon,2021-10-25,21,0,0,0,0,0,2021-10-25 21:00:00,0.0,0.0
,polygon,2021-10-28,0,0,0,0,0,0,2021-10-28 00:00:00,0.0,0.0
,polygon,2021-10-28,3,0,1,48,1,1,2021-10-28 03:00:00,100.0,2.08
,polygon,2021-10-28,6,0,0,0,0,0,2021-10-28 06:00:00,0.0,0.0
,polygon,2021-10-28,9,0,0,0,0,0,2021-10-28 09:00:00,0.0,0.0
,polygon,2021-10-28,12,0,0,0,0,0,2021-10-28 12:00:00,0.0,0.0
,polygon,2021-10-28,15,0,0,0,0,0,2021-10-28 15:00:00,0.0,0.0
,polygon,2021-10-28,18,0,0,0,0,0,2021-10-28 18:00:00,0.0,0.0
,polygon,2021-10-28,21,0,1,16,1,1,2021-10-28 21:00:00,100.0,6.25
,polygon,2021-10-29,0,0,0,16,1,0,2021-10-29 00:00:00,0.0,0.0
,polygon,2021-10-29,3,0,0,0,0,0,2021-10-29 03:00:00,0.0,0.0
,polygon,2021-10-29,6,0,0,0,0,0,2021-10-29 06:00:00,0.0,0.0
,polygon,2021-10-29,9,0,0,0,0,0,2021-10-29 09:00:00,0.0,0.0
,polygon,2021-10-29,12,0,0,0,0,0,2021-10-29 12:00:00,0.0,0.0
,polygon,2021-10-29,15,0,0,0,0,0,2021-10-29 15:00:00,0.0,0.0
,polygon,2021-10-29,18,0,0,0,0,0,2021-10-29 18:00:00,0.0,0.0
,polygon,2021-10-29,21,0,0,0,0,0,2021-10-29 21:00:00,0.0,0.0
,polygon,2021-11-30,0,0,0,0,0,0,2021-11-30 00:00:00,0.0,0.0
,polygon,2021-11-30,3,0,0,0,0,0,2021-11-30 03:00:00,0.0,0.0
,polygon,2021-11-30,6,0,0,0,0,0,2021-11-30 06:00:00,0.0,0.0
,polygon,2021-11-30,9,0,1,48,1,1,2021-11-30 09:00:00,100.0,2.08
,polygon,2021-11-30,12,0,2,144,3,1,2021-11-30 12:00:00,33.33,1.39
,polygon,2021-11-30,15,0,0,0,0,0,2021-11-30 15:00:00,0.0,0.0
,polygon,2021-11-30,18,0,0,0,0,0,2021-11-30 18:00:00,0.0,0.0
,polygon,2021-11-30,21,0,0,0,0,0,2021-11-30 21:00:00,0.0,0.0
,polygon,2021-12-01,0,0,0,0,0,0,2021-12-01 00:00:00,0.0,0.0
,polygon,2021-12-01,3,0,0,0,0,0,2021-12-01 03:00:00,0.0,0.0
,polygon,2021-12-01,6,0,0,0,0,0,2021-12-01 06:00:00,0.0,0.0
,polygon,2021-12-01,9,0,0,0,0,0,2021-12-01 09:00:00,0.0,0.0
,polygon,2021-12-01,12,0,0,0,0,0,2021-12-01 12:00:00,0.0,0.0
,polygon,2021-12-01,15,0,0,0,0,0,2021-12-01 15:00:00,0.0,0.0
,polygon,2021-12-01,18,0,1,216,1,1,2021-12-01 18:00:00,100.0,0.46
,polygon,2021-12-01,21,0,0,0,0,0,2021-12-01 21:00:00,0.0,0.0
,polygon,2021-12-02,0,0,0,0,0,0,2021-12-02 00:00:00,0.0,0.0
,polygon,2021-12-02,3,0,0,0,0,0,2021-12-02 03:00:00,0.0,0.0
,polygon,2021-12-02,6,0,0,0,0,0,2021-12-02 06:00:00,0.0,0.0
,polygon,2021-12-02,9,0,0,0,0,0,2021-12-02 09:00:00,0.0,0.0
,polygon,2021-12-02,12,0,0,0,0,0,2021-12-02 12:00:00,0.0,0.0
,polygon,2021-12-02,15,0,0,0,0,0,2021-12-02 15:00:00,0.0,0.0
,polygon,2021-12-02,18,0,0,0,0,0,2021-12-02 18:00:00,0.0,0.0
,polygon,2021-12-02,21,0,0,0,0,0,2021-12-02 21:00:00,0.0,0.0
,polygon,2021-12-03,0,0,0,0,0,0,2021-12-03 00:00:00,0.0,0.0
,polygon,2021-12-03,3,0,0,48,1,0,2021-12-03 03:00:00,0.0,0.0
,polygon,2021-12-03,6,0,0,0,0,0,2021-12-03 06:00:00,0.0,0.0
,polygon,2021-12-03,9,0,0,0,0,0,2021-12-03 09:00:00,0.0,0.0
,polygon,2021-12-03,12,0,0,0,0,0,2021-12-03 12:00:00,0.0,0.0
,polygon,2021-12-03,15,0,0,0,0,0,2021-12-03 15:00:00,0.0,0.0
,polygon,2021-12-03,18,0,0,0,0,0,2021-12-03 18:00:00,0.0,0.0
,polygon,2021-12-03,21,0,0,0,0,0,2021-12-03 21:00:00,0.0,0.0
,polygon,2022-01-24,0,0,0,0,0,0,2022-01-24 00:00:00,0.0,0.0
,polygon,2022-01-24,3,0,0,0,0,0,2022-01-24 03:00:00,0.0,0.0
,polygon,2022-01-24,6,0,0,0,0,0,2022-01-24 06:00:00,0.0,0.0
,polygon,2022-01-24,9,0,0,0,0,0,2022-01-24 09:00:00,0.0,0.0
,polygon,2022-01-24,12,0,0,0,0,0,2022-01-24 12:00:00,0.0,0.0
,polygon,2022-01-24,15,0,3,20,1,1,2022-01-24 15:00:00,100.0,15.0
,polygon,2022-01-24,18,0,0,0,0,0,2022-01-24 18:00:00,0.0,0.0
,polygon,2022-01-24,21,0,0,0,0,0,2022-01-24 21:00:00,0.0,0.0
,polygon,2022-01-25,0,0,0,0,0,0,2022-01-25 00:00:00,0.0,0.0
,polygon,2022-01-25,3,0,0,0,0,0,2022-01-25 03:00:00,0.0,0.0
,polygon,2022-01-25,6,0,0,0,0,0,2022-01-25 06:00:00,0.0,0.0
,polygon,2022-01-25,9,0,0,0,0,0,2022-01-25 09:00:00,0.0,0.0
,polygon,2022-01-25,12,0,0,0,0,0,2022-01-25 12:00:00,0.0,0.0
,polygon,2022-01-25,15,0,2,16,1,1,2022-01-25 15:00:00,100.0,12.5
,polygon,2022-01-25,18,0,0,0,0,0,2022-01-25 18:00:00,0.0,0.0
,polygon,2022-01-25,21,0,0,16,1,0,2022-01-25 21:00:00,0.0,0.0
,polygon,2022-01-26,0,0,0,0,0,0,2022-01-26 00:00:00,0.0,0.0
,polygon,2022-01-26,3,0,0,0,0,0,2022-01-26 03:00:00,0.0,0.0
,polygon,2022-01-26,6,0,0,0,0,0,2022-01-26 06:00:00,0.0,0.0
,polygon,2022-01-26,9,0,0,0,0,0,2022-01-26 09:00:00,0.0,0.0
,polygon,2022-01-26,12,0,0,76,3,0,2022-01-26 12:00:00,0.0,0.0
,polygon,2022-01-26,15,0,0,0,0,0,2022-01-26 15:00:00,0.0,0.0
,polygon,2022-01-26,18,0,0,0,0,0,2022-01-26 18:00:00,0.0,0.0
,polygon,2022-01-26,21,0,0,0,0,0,2022-01-26 21:00:00,0.0,0.0
,polygon,2022-01-28,0,0,0,0,0,0,2022-01-28 00:00:00,0.0,0.0
,polygon,2022-01-28,3,0,0,0,0,0,2022-01-28 03:00:00,0.0,0.0
,polygon,2022-01-28,6,0,0,0,0,0,2022-01-28 06:00:00,0.0,0.0
,polygon,2022-01-28,9,0,1,28,1,1,2022-01-28 09:00:00,100.0,3.57
,polygon,2022-01-28,12,0,0,0,0,0,2022-01-28 12:00:00,0.0,0.0
,polygon,2022-01-28,15,0,0,0,0,0,2022-01-28 15:00:00,0.0,0.0
,polygon,2022-01-28,18,0,0,0,0,0,2022-01-28 18:00:00,0.0,0.0
,polygon,2022-01-28,21,0,0,0,0,0,2022-01-28 21:00:00,0.0,0.0
,polygon,2022-01-29,0,0,0,0,0,0,2022-01-29 00:00:00,0.0,0.0
,polygon,2022-01-29,3,0,0,0,0,0,2022-01-29 03:00:00,0.0,0.0
,polygon,2022-01-29,6,0,0,0,0,0,2022-01-29 06:00:00,0.0,0.0
,polygon,2022-01-29,9,0,0,37,1,0,2022-01-29 09:00:00,0.0,0.0
,polygon,2022-01-29,12,0,0,0,0,0,2022-01-29 12:00:00,0.0,0.0
,polygon,2022-01-29,15,0,0,0,0,0,2022-01-29 15:00:00,0.0,0.0
,polygon,2022-01-29,18,0,0,0,0,0,2022-01-29 18:00:00,0.0,0.0
,polygon,2022-01-29,21,0,0,0,0,0,2022-01-29 21:00:00,0.0,0.0
,polygon,2022-01-30,0,0,0,0,0,0,2022-01-30 00:00:00,0.0,0.0
,polygon,2022-01-30,3,0,0,0,0,0,2022-01-30 03:00:00,0.0,0.0
,polygon,2022-01-30,6,0,0,17,1,0,2022-01-30 06:00:00,0.0,0.0
,polygon,2022-01-30,9,0,0,0,0,0,2022-01-30 09:00:00,0.0,0.0
,polygon,2022-01-30,12,0,0,0,0,0,2022-01-30 12:00:00,0.0,0.0
,polygon,2022-01-30,15,0,0,0,0,0,2022-01-30 15:00:00,0.0,0.0
,polygon,2022-01-30,18,0,0,0,0,0,2022-01-30 18:00:00,0.0,0.0
,polygon,2022-01-30,21,0,0,0,0,0,2022-01-30 21:00:00,0.0,0.0
,polygon,2022-01-31,0,0,0,0,0,0,2022-01-31 00:00:00,0.0,0.0
,polygon,2022-01-31,3,0,0,0,0,0,2022-01-31 03:00:00,0.0,0.0
,polygon,2022-01-31,6,0,0,0,0,0,2022-01-31 06:00:00,0.0,0.0
,polygon,2022-01-31,9,0,0,0,0,0,2022-01-31 09:00:00,0.0,0.0
,polygon,2022-01-31,12,0,0,0,0,0,2022-01-31 12:00:00,0.0,0.0
,polygon,2022-01-31,15,0,1,20,1,1,2022-01-31 15:00:00,100.0,5.0
,polygon,2022-01-31,18,0,0,0,0,0,2022-01-31 18:00:00,0.0,0.0
,polygon,2022-01-31,21,0,0,0,0,0,2022-01-31 21:00:00,0.0,0.0
,polygon,2022-02-01,0,0,0,0,0,0,2022-02-01 00:00:00,0.0,0.0
,polygon,2022-02-01,3,0,0,0,0,0,2022-02-01 03:00:00,0.0,0.0
,polygon,2022-02-01,6,0,2,20,1,1,2022-02-01 06:00:00,100.0,10.0
,polygon,2022-02-01,9,0,0,59,3,0,2022-02-01 09:00:00,0.0,0.0
,polygon,2022-02-01,12,0,3,60,3,3,2022-02-01 12:00:00,100.0,5.0
,polygon,2022-02-01,15,0,0,20,1,0,2022-02-01 15:00:00,0.0,0.0
,polygon,2022-02-01,18,0,0,0,0,0,2022-02-01 18:00:00,0.0,0.0
,polygon,2022-02-01,21,0,0,0,0,0,2022-02-01 21:00:00,0.0,0.0
,polygon,2022-02-02,0,0,0,0,0,0,2022-02-02 00:00:00,0.0,0.0
,polygon,2022-02-02,3,0,0,0,0,0,2022-02-02 03:00:00,0.0,0.0
,polygon,2022-02-02,6,0,0,17,1,0,2022-02-02 06:00:00,0.0,0.0
,polygon,2022-02-02,9,0,0,0,0,0,2022-02-02 09:00:00,0.0,0.0
,polygon,2022-02-02,12,0,0,0,0,0,2022-02-02 12:00:00,0.0,0.0
,polygon,2022-02-02,15,0,0,0,0,0,2022-02-02 15:00:00,0.0,0.0
,polygon,2022-02-02,18,0,0,0,0,0,2022-02-02 18:00:00,0.0,0.0
,polygon,2022-02-02,21,0,0,0,0,0,2022-02-02 21:00:00,0.0,0.0
,polygon,2022-02-03,0,0,1,21,1,1,2022-02-03 00:00:00,100.0,4.76
,polygon,2022-02-03,3,0,0,0,0,0,2022-02-03 03:00:00,0.0,0.0
,polygon,2022-02-03,6,0,0,0,0,0,2022-02-03 06:00:00,0.0,0.0
,polygon,2022-02-03,9,0,0,0,0,0,2022-02-03 09:00:00,0.0,0.0
,polygon,2022-02-03,12,0,0,0,0,0,2022-02-03 12:00:00,0.0,0.0
,polygon,2022-02-03,15,0,0,0,0,0,2022-02-03 15:00:00,0.0,0.0
,polygon,2022-02-03,18,0,0,0,0,0,2022-02-03 18:00:00,0.0,0.0
,polygon,2022-02-03,21,0,0,0,0,0,2022-02-03 21:00:00,0.0,0.0
,polygon,2022-02-04,0,0,0,21,1,0,2022-02-04 00:00:00,0.0,0.0
,polygon,2022-02-04,3,0,5,58,2,1,2022-02-04 03:00:00,50.0,8.62
,polygon,2022-02-04,6,0,0,0,0,0,2022-02-04 06:00:00,0.0,0.0
,polygon,2022-02-04,9,0,0,21,1,0,2022-02-04 09:00:00,0.0,0.0
,polygon,2022-02-04,12,0,0,0,0,0,2022-02-04 12:00:00,0.0,0.0
,polygon,2022-02-04,15,0,0,21,1,0,2022-02-04 15:00:00,0.0,0.0
,polygon,2022-02-04,18,0,0,0,0,0,2022-02-04 18:00:00,0.0,0.0
,polygon,2022-02-04,21,0,0,0,0,0,2022-02-04 21:00:00,0.0,0.0
,polygon,2022-02-05,0,0,0,42,2,0,2022-02-05 00:00:00,0.0,0.0
,polygon,2022-02-05,3,0,0,0,0,0,2022-02-05 03:00:00,0.0,0.0
,polygon,2022-02-05,6,0,0,0,0,0,2022-02-05 06:00:00,0.0,0.0
,polygon,2022-02-05,9,0,0,0,0,0,2022-02-05 09:00:00,0.0,0.0
,polygon,2022-02-05,12,0,0,0,0,0,2022-02-05 12:00:00,0.0,0.0
,polygon,2022-02-05,15,0,0,0,0,0,2022-02-05 15:00:00,0.0,0.0
,polygon,2022-02-05,18,0,0,0,0,0,2022-02-05 18:00:00,0.0,0.0
,polygon,2022-02-05,21,0,0,36,1,0,2022-02-05 21:00:00,0.0,0.0
,polygon,2022-02-06,0,0,0,49,1,0,2022-02-06 00:00:00,0.0,0.0
,polygon,2022-02-06,3,0,0,21,1,0,2022-02-06 03:00:00,0.0,0.0
,polygon,2022-02-06,6,0,0,21,1,0,2022-02-06 06:00:00,0.0,0.0
,polygon,2022-02-06,9,0,0,0,0,0,2022-02-06 09:00:00,0.0,0.0
,polygon,2022-02-06,12,0,1,63,3,1,2022-02-06 12:00:00,33.33,1.59
,polygon,2022-02-06,15,0,2,21,1,1,2022-02-06 15:00:00,100.0,9.52
,polygon,2022-02-06,18,0,0,0,0,0,2022-02-06 18:00:00,0.0,0.0
,polygon,2022-02-06,21,0,0,21,1,0,2022-02-06 21:00:00,0.0,0.0
,polygon,2022-02-07,0,0,0,0,0,0,2022-02-07 00:00:00,0.0,0.0
,polygon,2022-02-07,3,0,0,57,2,0,2022-02-07 03:00:00,0.0,0.0
,polygon,2022-02-07,6,0,0,0,0,0,2022-02-07 06:00:00,0.0,0.0
,polygon,2022-02-07,9,0,0,0,0,0,2022-02-07 09:00:00,0.0,0.0
,polygon,2022-02-07,12,0,0,0,0,0,2022-02-07 12:00:00,0.0,0.0
,polygon,2022-02-07,15,0,0,0,0,0,2022-02-07 15:00:00,0.0,0.0
,polygon,2022-02-07,18,0,0,0,0,0,2022-02-07 18:00:00,0.0,0.0
,polygon,2022-02-07,21,0,0,0,0,0,2022-02-07 21:00:00,0.0,0.0
,polygon,2022-02-08,0,0,0,16,1,0,2022-02-08 00:00:00,0.0,0.0
,polygon,2022-02-08,3,0,0,0,0,0,2022-02-08 03:00:00,0.0,0.0
,polygon,2022-02-08,6,0,0,0,0,0,2022-02-08 06:00:00,0.0,0.0
,polygon,2022-02-08,9,0,0,21,1,0,2022-02-08 09:00:00,0.0,0.0
,polygon,2022-02-08,12,0,0,0,0,0,2022-02-08 12:00:00,0.0,0.0
,polygon,2022-02-08,15,0,0,0,0,0,2022-02-08 15:00:00,0.0,0.0
,polygon,2022-02-08,18,0,0,0,0,0,2022-02-08 18:00:00,0.0,0.0
,polygon,2022-02-08,21,0,0,0,0,0,2022-02-08 21:00:00,0.0,0.0
,polygon,2022-02-09,0,0,0,0,0,0,2022-02-09 00:00:00,0.0,0.0
,polygon,2022-02-09,3,0,1,33,1,1,2022-02-09 03:00:00,100.0,3.03
,polygon,2022-02-09,6,0,0,0,0,0,2022-02-09 06:00:00,0.0,0.0
,polygon,2022-02-09,9,0,0,0,0,0,2022-02-09 09:00:00,0.0,0.0
,polygon,2022-02-09,12,0,0,17,1,0,2022-02-09 12:00:00,0.0,0.0
,polygon,2022-02-09,15,0,0,0,0,0,2022-02-09 15:00:00,0.0,0.0
,polygon,2022-02-09,18,0,0,0,0,0,2022-02-09 18:00:00,0.0,0.0
,polygon,2022-02-09,21,0,2,32,1,1,2022-02-09 21:00:00,100.0,6.25
,polygon,2022-02-10,0,0,0,0,0,0,2022-02-10 00:00:00,0.0,0.0
,polygon,2022-02-10,3,0,0,0,0,0,2022-02-10 03:00:00,0.0,0.0
,polygon,2022-02-10,6,0,2,16,1,1,2022-02-10 06:00:00,100.0,12.5
,polygon,2022-02-10,9,0,0,0,0,0,2022-02-10 09:00:00,0.0,0.0
,polygon,2022-02-10,12,0,1,48,1,1,2022-02-10 12:00:00,100.0,2.08
,polygon,2022-02-10,15,0,0,0,0,0,2022-02-10 15:00:00,0.0,0.0
,polygon,2022-02-10,18,0,0,0,0,0,2022-02-10 18:00:00,0.0,0.0
,polygon,2022-02-10,21,0,0,0,0,0,2022-02-10 21:00:00,0.0,0.0
7472.0,puma,2021-08-27,0,0,0,0,0,0,2021-08-27 00:00:00,0.0,0.0
7473.0,puma,2021-08-27,3,0,0,0,0,0,2021-08-27 03:00:00,0.0,0.0
7474.0,puma,2021-08-27,6,0,0,0,0,0,2021-08-27 06:00:00,0.0,0.0
7475.0,puma,2021-08-27,9,0,0,0,0,0,2021-08-27 09:00:00,0.0,0.0
7476.0,puma,2021-08-27,12,0,0,0,0,0,2021-08-27 12:00:00,0.0,0.0
7477.0,puma,2021-08-27,15,0,0,0,0,0,2021-08-27 15:00:00,0.0,0.0
7478.0,puma,2021-08-27,18,0,0,0,0,0,2021-08-27 18:00:00,0.0,0.0
7479.0,puma,2021-08-27,21,0,0,0,0,0,2021-08-27 21:00:00,0.0,0.0
7480.0,puma,2021-08-28,0,0,0,0,0,0,2021-08-28 00:00:00,0.0,0.0
7481.0,puma,2021-08-28,3,0,0,0,0,0,2021-08-28 03:00:00,0.0,0.0
7482.0,puma,2021-08-28,6,0,0,0,0,0,2021-08-28 06:00:00,0.0,0.0
7483.0,puma,2021-08-28,9,0,0,0,0,0,2021-08-28 09:00:00,0.0,0.0
7484.0,puma,2021-08-28,12,0,0,0,0,0,2021-08-28 12:00:00,0.0,0.0
7485.0,puma,2021-08-28,15,0,0,0,0,0,2021-08-28 15:00:00,0.0,0.0
7486.0,puma,2021-08-28,18,0,0,0,0,0,2021-08-28 18:00:00,0.0,0.0
7487.0,puma,2021-08-28,21,0,0,0,0,0,2021-08-28 21:00:00,0.0,0.0
7488.0,puma,2021-08-29,0,0,0,0,0,0,2021-08-29 00:00:00,0.0,0.0
7489.0,puma,2021-08-29,3,0,0,0,0,0,2021-08-29 03:00:00,0.0,0.0
7490.0,puma,2021-08-29,6,0,0,0,0,0,2021-08-29 06:00:00,0.0,0.0
7491.0,puma,2021-08-29,9,0,0,0,0,0,2021-08-29 09:00:00,0.0,0.0
7492.0,puma,2021-08-29,12,0,0,0,0,0,2021-08-29 12:00:00,0.0,0.0
7493.0,puma,2021-08-29,15,0,0,0,0,0,2021-08-29 15:00:00,0.0,0.0
7494.0,puma,2021-08-29,18,0,0,0,0,0,2021-08-29 18:00:00,0.0,0.0
7495.0,puma,2021-08-29,21,0,0,0,0,0,2021-08-29 21:00:00,0.0,0.0
7496.0,puma,2021-08-30,0,0,0,0,0,0,2021-08-30 00:00:00,0.0,0.0
7497.0,puma,2021-08-30,3,0,0,0,0,0,2021-08-30 03:00:00,0.0,0.0
7498.0,puma,2021-08-30,6,0,0,0,0,0,2021-08-30 06:00:00,0.0,0.0
7499.0,puma,2021-08-30,9,0,0,0,0,0,2021-08-30 09:00:00,0.0,0.0
7500.0,puma,2021-08-30,12,0,0,0,0,0,2021-08-30 12:00:00,0.0,0.0
7501.0,puma,2021-08-30,15,0,0,0,0,0,2021-08-30 15:00:00,0.0,0.0
7502.0,puma,2021-08-30,18,0,0,0,0,0,2021-08-30 18:00:00,0.0,0.0
7503.0,puma,2021-08-30,21,0,0,0,0,0,2021-08-30 21:00:00,0.0,0.0
7504.0,puma,2021-08-31,0,0,0,0,0,0,2021-08-31 00:00:00,0.0,0.0
7505.0,puma,2021-08-31,3,0,0,0,0,0,2021-08-31 03:00:00,0.0,0.0
7506.0,puma,2021-08-31,6,0,0,0,0,0,2021-08-31 06:00:00,0.0,0.0
7507.0,puma,2021-08-31,9,0,0,0,0,0,2021-08-31 09:00:00,0.0,0.0
7508.0,puma,2021-08-31,12,0,48,1435,12,3,2021-08-31 12:00:00,25.0,3.34
7509.0,puma,2021-08-31,15,0,0,272,9,0,2021-08-31 15:00:00,0.0,0.0
7510.0,puma,2021-08-31,18,0,1,112,5,1,2021-08-31 18:00:00,20.0,0.89
7511.0,puma,2021-08-31,21,0,0,87,5,0,2021-08-31 21:00:00,0.0,0.0
7512.0,puma,2021-09-01,0,0,5,736,8,2,2021-09-01 00:00:00,25.0,0.68
7513.0,puma,2021-09-01,3,0,7,592,11,5,2021-09-01 03:00:00,45.45,1.18
7514.0,puma,2021-09-01,6,0,12,272,4,1,2021-09-01 06:00:00,25.0,4.41
7515.0,puma,2021-09-01,9,0,2,265,13,1,2021-09-01 09:00:00,7.69,0.75
7516.0,puma,2021-09-01,12,0,26,1184,15,5,2021-09-01 12:00:00,33.33,2.2
7517.0,puma,2021-09-01,15,0,9,743,19,5,2021-09-01 15:00:00,26.32,1.21
7518.0,puma,2021-09-01,18,0,0,80,4,0,2021-09-01 18:00:00,0.0,0.0
7519.0,puma,2021-09-01,21,0,0,16,1,0,2021-09-01 21:00:00,0.0,0.0
7520.0,puma,2021-09-02,0,0,6,480,11,2,2021-09-02 00:00:00,18.18,1.25
7521.0,puma,2021-09-02,3,0,12,1024,13,4,2021-09-02 03:00:00,30.77,1.17
7522.0,puma,2021-09-02,6,0,1,301,8,1,2021-09-02 06:00:00,12.5,0.33
7523.0,puma,2021-09-02,9,0,16,612,8,3,2021-09-02 09:00:00,37.5,2.61
7524.0,puma,2021-09-02,12,0,17,1114,15,6,2021-09-02 12:00:00,40.0,1.53
7525.0,puma,2021-09-02,15,0,0,254,10,0,2021-09-02 15:00:00,0.0,0.0
7526.0,puma,2021-09-02,18,0,3,111,4,2,2021-09-02 18:00:00,50.0,2.7
7527.0,puma,2021-09-02,21,0,9,381,5,2,2021-09-02 21:00:00,40.0,2.36
7528.0,puma,2021-09-03,0,0,9,351,3,1,2021-09-03 00:00:00,33.33,2.56
7529.0,puma,2021-09-03,3,0,0,191,9,0,2021-09-03 03:00:00,0.0,0.0
7530.0,puma,2021-09-03,6,0,4,326,11,1,2021-09-03 06:00:00,9.09,1.23
7531.0,puma,2021-09-03,9,0,1,223,5,1,2021-09-03 09:00:00,20.0,0.45
7532.0,puma,2021-09-03,12,0,1,192,6,1,2021-09-03 12:00:00,16.67,0.52
7533.0,puma,2021-09-03,15,0,3,1289,10,2,2021-09-03 15:00:00,20.0,0.23
7534.0,puma,2021-09-03,18,0,2,215,7,2,2021-09-03 18:00:00,28.57,0.93
7535.0,puma,2021-09-03,21,0,0,32,2,0,2021-09-03 21:00:00,0.0,0.0
7536.0,puma,2021-09-04,0,0,14,816,14,6,2021-09-04 00:00:00,42.86,1.72
7537.0,puma,2021-09-04,3,0,19,656,10,3,2021-09-04 03:00:00,30.0,2.9
7538.0,puma,2021-09-04,6,0,0,144,6,0,2021-09-04 06:00:00,0.0,0.0
7539.0,puma,2021-09-04,9,0,6,752,11,5,2021-09-04 09:00:00,45.45,0.8
7540.0,puma,2021-09-04,12,0,13,992,14,3,2021-09-04 12:00:00,21.43,1.31
7541.0,puma,2021-09-04,15,0,45,1155,19,5,2021-09-04 15:00:00,26.32,3.9
7542.0,puma,2021-09-04,18,0,0,16,1,0,2021-09-04 18:00:00,0.0,0.0
7543.0,puma,2021-09-04,21,0,1,80,3,1,2021-09-04 21:00:00,33.33,1.25
7544.0,puma,2021-09-05,0,0,0,304,5,0,2021-09-05 00:00:00,0.0,0.0
7545.0,puma,2021-09-05,3,0,19,727,8,2,2021-09-05 03:00:00,25.0,2.61
7546.0,puma,2021-09-05,6,0,3,672,10,2,2021-09-05 06:00:00,20.0,0.45
7547.0,puma,2021-09-05,9,0,37,960,8,3,2021-09-05 09:00:00,37.5,3.85
7548.0,puma,2021-09-05,12,0,25,1088,13,4,2021-09-05 12:00:00,30.77,2.3
7549.0,puma,2021-09-05,15,0,5,656,11,2,2021-09-05 15:00:00,18.18,0.76
7550.0,puma,2021-09-05,18,0,0,0,0,0,2021-09-05 18:00:00,0.0,0.0
7551.0,puma,2021-09-05,21,0,1,144,4,1,2021-09-05 21:00:00,25.0,0.69
